isFall,AccX(g)1,ΔAccX1,AccY(g)1,ΔAccY1,AccZ(g)1,ΔAccZ1,GyrX(d/s)1,ΔGyrX1,GyrY(d/s)1,ΔGyrY1,GyrZ(d/s)1,ΔGyrZ1,AccX(g)2,ΔAccX2,AccY(g)2,ΔAccY2,AccZ(g)2,ΔAccZ2,GyrX(d/s)2,ΔGyrX2,GyrY(d/s)2,ΔGyrY2,GyrZ(d/s)2,ΔGyrZ2,AccX(g)3,ΔAccX3,AccY(g)3,ΔAccY3,AccZ(g)3,ΔAccZ3,GyrX(d/s)3,ΔGyrX3,GyrY(d/s)3,ΔGyrY3,GyrZ(d/s)3,ΔGyrZ3,AccX(g)4,ΔAccX4,AccY(g)4,ΔAccY4,AccZ(g)4,ΔAccZ4,GyrX(d/s)4,ΔGyrX4,GyrY(d/s)4,ΔGyrY4,GyrZ(d/s)4,ΔGyrZ4,AccX(g)5,ΔAccX5,AccY(g)5,ΔAccY5,AccZ(g)5,ΔAccZ5,GyrX(d/s)5,ΔGyrX5,GyrY(d/s)5,ΔGyrY5,GyrZ(d/s)5,ΔGyrZ5
0,0.07,15.0,31.28,-32.0,30.98,70.0,3906.34,-16.0,212.74,-37.0,51.65,12.0,31.84,2.0,31.06,174.0,31.61,38.0,3904.39,48.0,251.04,149.0,35.0,7.0,31.45,-34.0,30.99,2.0,31.76,-44.0,3906.34,16.0,3968.78,95.0,3992.01,-6.0,31.54,15.0,30.9,51.0,31.83,77.0,3908.29,-16.0,120.43,22.0,3975.18,3.0,0.02,25.0,31.23,17.0,0.02,0.0,3906.34,-16.0,85.12,-82.0,3977.93,7.0
0,0.65,19.0,31.4,-21.0,0.39,23.0,3903.41,0.0,20.85,-7.0,3984.15,0.0,0.66,-4.0,31.51,5.0,0.44,19.0,3903.41,16.0,51.22,-17.0,3989.09,1.0,0.64,-15.0,31.49,-1.0,0.46,35.0,3903.41,16.0,45.43,2.0,3992.44,2.0,0.65,5.0,31.5,-6.0,0.48,-14.0,3904.39,-16.0,7.99,17.0,3993.72,2.0,0.68,-17.0,31.66,11.0,0.47,-13.0,3902.44,32.0,3983.72,-21.0,14.51,16.0
0,0.26,-1.0,31.01,-17.0,0.08,34.0,3904.39,-16.0,127.38,-22.0,3995.73,-2.0,0.04,53.0,31.07,-28.0,0.31,64866.0,3903.41,32.0,185.98,93.0,3990.18,-65383.0,0.19,-57.0,30.99,37.0,0.23,36.0,3903.41,16.0,365.12,-34.0,61.28,10.0,0.06,-3.0,31.51,11.0,0.58,52.0,3905.37,-48.0,58.66,-1.0,42.99,5.0,0.1,29.0,31.91,1.0,0.54,-5.0,3902.44,32.0,3937.62,-111.0,29.94,3.0
1,1.01,-5.0,31.81,11.0,31.93,20.0,3921.95,32.0,3994.33,6.0,0.85,4.0,1.0,13.0,31.81,-21.0,31.94,-10.0,3924.88,-16.0,3994.63,-5.0,1.46,-3.0,1.0,-8.0,31.8,-3.0,31.93,-2.0,3920.98,32.0,0.3,2.0,3995.12,0.0,1.0,4.0,31.8,-1.0,31.93,6.0,3921.95,16.0,3994.21,-1.0,3989.39,2.0,1.01,-7.0,31.81,-7.0,31.91,-20.0,3921.95,0.0,3995.67,0.0,3987.13,0.0
1,0.72,-6.0,31.67,17.0,0.23,69.0,3910.24,16.0,3991.95,23.0,35.49,-6.0,0.5,-12.0,31.79,12.0,0.21,-4.0,3912.2,-16.0,3989.15,-9.0,54.15,8.0,0.28,-65.0,31.86,-30.0,31.92,-65367.0,3910.24,48.0,3922.62,-63.0,81.77,-45.0,31.08,-285.0,31.15,-1554.0,0.71,2530.0,3912.2,16.0,205.3,986.0,305.98,47.0,31.92,-415.0,30.93,615.0,1.31,-331.0,3911.22,0.0,54.82,-270.0,97.26,-1.0
1,31.58,12.0,31.13,6.0,0.16,28.0,3907.32,-48.0,3964.82,54.0,3850.55,-6.0,31.41,10.0,31.17,-12.0,0.15,2.0,3905.37,-32.0,3937.68,14.0,3856.77,7.0,31.07,0.0,31.25,2.0,31.97,-22.0,3904.39,0.0,3850.61,-36.0,3930.0,16.0,30.92,-3.0,31.34,23.0,31.97,12.0,3904.39,0.0,19.82,-5.0,2.99,19.0,31.2,-13.0,31.56,-16.0,0.12,29.0,3904.39,16.0,148.9,76.0,34.82,1.0
1,31.97,0.0,31.59,-7.0,0.31,-35.0,3900.49,-16.0,3862.8,-20.0,10.61,7.0,31.64,-14.0,31.08,9.0,0.36,-8.0,3901.46,0.0,3964.21,49.0,73.17,11.0,31.24,-37.0,31.7,-6.0,32.0,-2.0,3898.54,32.0,3960.0,-48.0,110.49,15.0,30.48,10.0,31.34,2.0,31.86,-21.0,3898.54,16.0,3803.29,-34.0,3993.72,-36.0,31.05,5.0,31.86,-9.0,31.89,-6.0,3899.51,-16.0,3847.13,-7.0,3949.57,-5.0
1,31.77,-6.0,31.12,-24.0,0.38,-20.0,3892.68,48.0,3906.16,-11.0,3931.46,4.0,31.71,23.0,30.94,-20.0,0.07,-9.0,3895.61,-32.0,3882.07,-23.0,3917.87,-2.0,0.56,-2.0,30.93,-18.0,31.53,-22.0,3892.68,0.0,3866.22,42.0,3977.01,10.0,32.0,-25.0,31.25,9.0,31.7,26.0,3892.68,48.0,53.35,58.0,3981.22,-25.0,0.04,25.0,31.42,-31.0,0.4,-51.0,3893.66,32.0,173.48,23.0,3898.6,-8.0
1,31.58,-12.0,31.6,-16.0,0.13,-26.0,3898.54,16.0,3884.21,0.0,45.43,8.0,30.97,-22.0,31.73,-1.0,31.98,6.0,3899.51,-32.0,3781.1,-73.0,59.94,-4.0,30.5,-22.0,31.42,-34.0,31.77,4.0,3900.49,-32.0,3629.76,84.0,3995.06,-40.0,30.75,25.0,31.6,64.0,31.68,1.0,3899.51,0.0,3980.3,-4.0,3944.94,15.0,31.3,1.0,31.88,9.0,31.71,2.0,3901.46,-48.0,3911.89,-51.0,3939.39,-4.0
1,0.9,-5.0,31.48,45.0,0.02,17.0,3903.41,0.0,3985.85,28.0,3988.11,-1.0,0.88,9.0,31.44,-6.0,0.03,-14.0,3903.41,16.0,4.02,10.0,1.52,1.0,0.85,-47.0,31.44,47.0,0.04,59.0,3902.44,32.0,9.76,-32.0,3988.78,-104.0,0.79,3.0,31.61,-8.0,31.98,-65502.0,3902.44,0.0,2.99,-43.0,2.2,2.0,0.91,-21.0,31.5,-23.0,0.03,0.0,3902.44,16.0,1.22,-3.0,3995.91,-65533.0
1,0.92,3.0,31.5,78.0,31.8,32.0,3924.88,16.0,24.57,31.0,33.78,-3.0,0.97,11.0,31.6,18.0,31.83,7.0,3927.8,48.0,23.78,0.0,54.51,12.0,0.96,-11.0,31.63,5.0,31.94,32.0,3927.8,-32.0,37.62,4.0,79.33,16.0,0.99,-4.0,31.7,3.0,0.09,-29.0,3928.78,-64.0,51.52,2.0,119.21,19.0,0.74,-20.0,31.74,-3.0,0.24,13.0,3925.85,32.0,64.63,14.0,189.33,28.0
1,1.0,2.0,31.56,19.0,31.96,5.0,3910.24,0.0,10.37,-33.0,3983.11,0.0,1.06,8.0,31.78,-49.0,31.85,17.0,3910.24,16.0,3992.8,-40.0,13.66,-8.0,1.03,-8.0,31.81,-12.0,31.99,7.0,3910.24,16.0,60.98,-24.0,54.7,7.0,1.02,15.0,31.82,47.0,0.17,0.0,3910.24,16.0,62.2,51.0,47.68,8.0,0.88,1.0,0.03,5.0,0.13,19.0,3911.22,-32.0,6.22,4.0,34.82,2.0
1,0.79,-5.0,31.64,16.0,0.16,33.0,3931.71,-32.0,23.84,2.0,90.49,8.0,0.74,-8.0,31.56,14.0,0.28,14.0,3930.73,-16.0,31.4,-2.0,95.98,-5.0,0.54,15.0,31.71,-52.0,0.4,5.0,3931.71,-48.0,56.89,4.0,127.62,2.0,0.19,-45.0,31.73,35.0,0.61,-10.0,3931.71,0.0,76.04,-11.0,133.84,-12.0,31.86,-105.0,31.38,59.0,0.85,67.0,3929.76,16.0,158.35,136.0,159.63,27.0
1,31.88,0.0,31.39,-22.0,0.31,15.0,3895.61,16.0,3956.34,-16.0,3980.67,-2.0,31.83,3.0,31.14,-15.0,0.21,16.0,3894.63,0.0,3885.0,1.0,3949.88,-7.0,31.74,-11.0,30.78,-31.0,0.04,12.0,3893.66,32.0,3875.98,6.0,3925.85,-13.0,31.75,-19.0,30.87,37.0,31.89,25.0,3894.63,0.0,3893.78,19.0,3908.84,4.0,31.78,-25.0,31.06,-11.0,31.76,-31.0,3895.61,-32.0,3879.51,6.0,3900.91,9.0
1,31.65,11.0,31.19,-4.0,0.14,-23.0,3902.44,0.0,3970.24,9.0,3967.87,-13.0,31.57,1.0,31.05,-14.0,0.13,-11.0,3900.49,16.0,3967.87,10.0,3930.37,1.0,31.62,4.0,31.15,9.0,0.16,-5.0,3903.41,-32.0,3974.51,10.0,3907.74,-9.0,31.83,56.0,31.22,76.0,0.17,-31.0,3903.41,-32.0,3957.56,-13.0,3896.1,28.0,0.33,-25.0,30.94,-7.0,31.62,-64.0,3900.49,0.0,30.67,18.0,3854.76,1.0
1,0.09,-20.0,31.46,2.0,0.64,9.0,3907.32,0.0,34.39,-9.0,14.94,1.0,0.0,65511.0,31.5,-8.0,0.67,17.0,3909.27,-32.0,3975.79,4.0,24.15,2.0,31.87,18.0,31.52,22.0,0.84,-17.0,3908.29,0.0,16.46,-12.0,3995.73,-17.0,31.98,-11.0,31.51,-73.0,0.7,15.0,3908.29,-32.0,3912.56,-30.0,3980.12,6.0,31.97,-4.0,31.31,30.0,0.7,-10.0,3907.32,0.0,51.16,-16.0,3987.93,4.0
1,0.88,-27.0,31.44,40.0,0.07,39.0,3910.24,-48.0,3990.61,-38.0,7.93,-30.0,0.85,-6.0,31.48,1.0,0.08,17.0,3907.32,32.0,3995.61,-2.0,4.94,-1.0,0.84,22.0,31.47,-1.0,0.1,-4.0,3909.27,-32.0,1.4,-2.0,0.67,-5.0,0.85,0.0,31.48,-5.0,0.11,1.0,3909.27,-16.0,2.26,-4.0,0.12,2.0,0.85,-6.0,31.48,4.0,0.11,-12.0,3909.27,-16.0,1.52,-2.0,0.43,2.0
1,31.87,-17.0,31.15,-9.0,0.1,23.0,3897.56,0.0,3855.85,74.0,44.39,-1.0,31.48,-53.0,31.33,34.0,0.09,-17.0,3898.54,32.0,5.37,17.0,70.61,14.0,30.48,-50.0,31.49,-4.0,31.99,-44.0,3896.59,48.0,3874.21,-42.0,57.99,-19.0,30.7,-4.0,31.6,-34.0,31.96,-6.0,3899.51,16.0,3793.35,51.0,3962.8,-16.0,30.91,1.0,31.63,-23.0,31.59,-3.0,3898.54,16.0,3745.91,-29.0,3902.5,-2.0
1,31.97,-2.0,31.32,1.0,0.56,1.0,3903.41,32.0,15.12,15.0,3993.35,20.0,0.02,8.0,31.6,-4.0,0.43,15.0,3905.37,-16.0,3968.35,-63.0,3986.34,2.0,0.04,-13.0,30.99,-2.0,0.58,5.0,3904.39,32.0,3982.56,25.0,3989.94,1.0,0.02,7.0,31.31,3.0,0.54,1.0,3903.41,64.0,3960.79,-9.0,8.17,12.0,0.01,3.0,31.38,18.0,0.49,-15.0,3905.37,16.0,3993.23,-1.0,34.76,5.0
0,0.73,18.0,31.5,11.0,0.36,-15.0,3903.41,0.0,6.59,0.0,3991.16,-2.0,0.69,10.0,31.39,0.0,0.39,20.0,3904.39,0.0,1.89,6.0,1.71,-4.0,0.71,13.0,31.5,-9.0,0.36,14.0,3902.44,32.0,5.37,2.0,3994.45,2.0,0.69,11.0,31.42,20.0,0.36,37.0,3902.44,0.0,0.98,14.0,3989.88,4.0,0.71,3.0,31.4,-11.0,0.38,25.0,3902.44,48.0,3990.79,2.0,5.06,4.0
0,31.58,-2.0,31.09,36.0,31.54,10.0,3906.34,-16.0,152.93,4.0,67.8,-6.0,31.43,5.0,31.24,-2.0,31.74,-20.0,3904.39,-16.0,84.63,-49.0,68.48,7.0,31.25,-21.0,31.13,-15.0,31.87,7.0,3903.41,0.0,55.98,8.0,70.06,-2.0,31.33,18.0,31.3,26.0,31.81,22.0,3903.41,32.0,5.85,-45.0,53.6,3.0,31.53,-2.0,31.28,-2.0,31.81,-9.0,3905.37,-16.0,3956.28,12.0,60.06,-7.0
1,31.58,12.0,31.13,6.0,0.16,28.0,3907.32,-48.0,3964.82,54.0,3850.55,-6.0,31.41,10.0,31.17,-12.0,0.15,2.0,3905.37,-32.0,3937.68,14.0,3856.77,7.0,31.07,0.0,31.25,2.0,31.97,-22.0,3904.39,0.0,3850.61,-36.0,3930.0,16.0,30.92,-3.0,31.34,23.0,31.97,12.0,3904.39,0.0,19.82,-5.0,2.99,19.0,31.2,-13.0,31.56,-16.0,0.12,29.0,3904.39,16.0,148.9,76.0,34.82,1.0
0,0.56,-4.0,31.15,0.0,31.89,0.0,3905.37,32.0,3965.67,-7.0,2.56,1.0,0.56,14.0,31.13,-9.0,31.91,13.0,3905.37,32.0,3984.63,4.0,1.28,-1.0,0.56,20.0,31.14,-2.0,31.9,-20.0,3905.37,32.0,3988.9,3.0,3994.51,1.0,0.55,3.0,31.14,-19.0,31.88,23.0,3907.32,-32.0,3988.84,3.0,3994.76,-1.0,0.56,-5.0,31.1,1.0,31.9,-2.0,3908.29,-16.0,3991.46,7.0,3993.72,6.0
1,31.97,10.0,31.2,11.0,0.57,-17.0,3897.56,-32.0,3985.79,-9.0,3970.55,-2.0,0.1,5.0,31.26,-4.0,0.45,-3.0,3896.59,0.0,3935.18,-12.0,3967.5,2.0,0.13,10.0,31.12,-29.0,0.44,27.0,3897.56,-32.0,3955.0,-5.0,3977.62,-12.0,31.95,8.0,31.17,26.0,0.33,1.0,3896.59,0.0,15.12,-5.0,3970.67,8.0,31.87,-3.0,30.71,-14.0,0.44,-38.0,3895.61,32.0,3939.88,38.0,3972.93,3.0
1,0.92,3.0,31.5,16.0,31.89,-28.0,3910.24,0.0,7.68,1.0,3988.29,-3.0,0.9,25.0,31.68,-140.0,31.91,32.0,3910.24,0.0,6.65,-7.0,3987.62,-6.0,1.03,7.0,31.68,4.0,31.9,-1.0,3910.24,16.0,14.15,0.0,3985.3,-3.0,0.99,7.0,31.74,1.0,31.87,1.0,3910.24,-16.0,5.0,1.0,3992.99,2.0,1.01,-19.0,31.74,-16.0,31.85,14.0,3911.22,-32.0,3995.06,0.0,3995.67,6.0
0,31.46,-14.0,31.15,0.0,31.73,-5.0,3900.49,16.0,40.98,1.0,32.62,-3.0,31.46,13.0,31.23,-16.0,31.72,7.0,3899.51,32.0,13.72,-9.0,3987.38,-11.0,31.84,30.0,31.08,19.0,31.8,-6.0,3902.44,0.0,43.17,30.0,3988.23,11.0,31.91,1.0,30.9,20.0,31.9,-7.0,3901.46,16.0,70.91,25.0,10.55,13.0,31.76,-17.0,31.2,-13.0,0.23,12.0,3902.44,0.0,37.01,-23.0,16.34,-11.0
0,31.68,-3.0,31.54,-19.0,31.03,0.0,3904.39,-32.0,3978.78,37.0,3995.85,-1.0,31.68,8.0,31.53,10.0,31.07,16.0,3904.39,0.0,3980.98,-15.0,1.28,-2.0,31.66,5.0,31.59,7.0,31.04,-17.0,3902.44,48.0,3958.66,22.0,2.44,-2.0,31.69,-16.0,31.65,68.0,30.99,46.0,3903.41,0.0,3975.91,-35.0,3.48,-5.0,31.65,-7.0,31.6,0.0,31.03,24.0,3901.46,32.0,4.51,28.0,0.0,65535.0
0,31.55,19.0,31.56,5.0,0.67,6.0,3909.27,-16.0,44.51,9.0,11.83,-11.0,31.48,-6.0,31.46,23.0,0.65,8.0,3908.29,0.0,3985.12,30.0,3986.77,6.0,31.5,2.0,31.57,6.0,0.63,-6.0,3906.34,0.0,3992.8,-2.0,3990.24,-10.0,31.52,10.0,31.58,-6.0,0.64,4.0,3906.34,0.0,3990.98,-1.0,3982.32,-2.0,31.56,0.0,31.57,0.0,0.65,7.0,3906.34,32.0,3991.95,4.0,3987.26,2.0
0,0.95,-28.0,31.28,-19.0,0.02,11.0,3904.39,0.0,3982.2,58.0,3985.91,-21.0,0.58,-8.0,31.84,15.0,31.54,19.0,3902.44,16.0,74.27,24.0,3933.72,-16.0,0.7,-8.0,31.91,-16.0,31.62,-15.0,3902.44,-16.0,55.18,-30.0,3895.0,-6.0,0.56,7.0,31.65,-28.0,31.48,5.0,3903.41,0.0,3985.79,-2.0,3849.33,-21.0,0.41,-15.0,31.22,-5.0,31.09,6.0,3903.41,0.0,3947.8,-2.0,3870.43,-3.0
0,31.57,22.0,31.39,-9.0,0.27,-71.0,3904.39,32.0,3.17,65443.0,3920.49,-6.0,31.91,51.0,31.22,-58.0,0.14,13.0,3901.46,64.0,21.1,35.0,3919.82,6.0,0.22,-3.0,31.34,21.0,0.43,11.0,3905.37,-48.0,148.05,-41.0,3908.66,7.0,0.36,-29.0,31.43,-51.0,0.49,12.0,3903.41,16.0,68.23,8.0,3962.26,20.0,0.17,8.0,31.27,-7.0,0.54,-9.0,3904.39,0.0,3973.35,3.0,3955.79,11.0
1,31.91,15.0,31.21,-34.0,0.63,-29.0,3902.44,0.0,3955.85,24.0,3975.3,-9.0,31.94,-2.0,31.24,-1.0,0.55,-14.0,3902.44,16.0,3982.2,8.0,3970.12,4.0,31.9,4.0,31.26,-5.0,0.54,-14.0,3903.41,16.0,3983.23,-5.0,3968.54,-3.0,31.87,14.0,31.04,-28.0,0.54,37.0,3903.41,0.0,3941.46,8.0,3949.45,-8.0,31.92,7.0,31.34,4.0,0.41,22.0,3903.41,16.0,3945.79,0.0,3967.74,13.0
0,0.5,25.0,31.19,-58.0,31.72,-69.0,3905.37,-16.0,115.91,12.0,3966.04,31.0,0.44,-6.0,30.82,-125.0,31.61,-37.0,3904.39,0.0,3958.41,22.0,82.2,22.0,0.3,14.0,31.03,-22.0,31.87,45.0,3904.39,0.0,3731.4,-86.0,48.66,-37.0,0.24,22.0,31.09,-21.0,31.73,-74.0,3904.39,-16.0,3898.48,26.0,3920.73,-5.0,0.47,-56.0,30.73,14.0,31.21,-8.0,3905.37,-32.0,120.3,44.0,3936.95,71.0
1,0.8,-263.0,0.17,-45.0,31.82,-64973.0,3915.12,0.0,40.18,20.0,39.39,-277.0,0.15,-23.0,31.97,-65404.0,31.99,-201.0,3915.12,0.0,159.94,9.0,3940.85,-45.0,28.58,3367.0,4.56,54551.0,0.17,62713.0,3915.12,-32.0,668.41,-28.0,3623.96,1079.0,0.18,-233.0,31.33,-64021.0,0.41,135.0,3916.1,-32.0,3796.34,-283.0,8.35,64787.0,0.41,-120.0,1.48,-555.0,31.56,18.0,3915.12,-32.0,28.6,70.0,7.99,34.0
0,31.81,-14.0,31.36,28.0,31.88,-3.0,3901.46,32.0,3960.73,-25.0,3910.98,-14.0,31.3,-10.0,31.45,-3.0,31.72,-19.0,3903.41,-32.0,3818.11,-24.0,3911.34,-3.0,30.92,16.0,31.53,-19.0,31.5,36.0,3901.46,16.0,3980.24,-17.0,3899.88,55.0,30.98,-40.0,31.77,-15.0,31.7,28.0,3904.39,0.0,3918.6,-19.0,3959.7,0.0,31.16,-1.0,31.59,1.0,31.83,23.0,3904.39,0.0,3990.18,6.0,3979.21,-4.0
0,31.56,8.0,31.17,-12.0,31.41,8.0,3902.44,32.0,3961.65,-25.0,3989.33,1.0,31.71,23.0,31.29,5.0,31.28,-28.0,3904.39,-16.0,3843.11,-81.0,13.35,2.0,31.62,3.0,31.38,54.0,31.18,-5.0,3903.41,0.0,3871.16,55.0,6.89,1.0,31.61,-2.0,31.52,5.0,31.12,-17.0,3903.41,16.0,3983.96,18.0,3.17,-4.0,31.53,-32.0,31.48,3.0,31.16,-53.0,3902.44,0.0,3966.71,-19.0,3984.33,5.0
1,0.99,-3.0,31.74,0.0,31.89,-16.0,3915.12,0.0,3990.79,-2.0,3991.77,-2.0,1.02,4.0,31.74,10.0,31.87,-1.0,3911.22,32.0,3983.66,-3.0,3.29,0.0,0.96,1.0,31.72,-5.0,31.83,-3.0,3913.17,-32.0,3975.98,4.0,3995.91,-5.0,0.97,5.0,31.68,-19.0,31.81,-4.0,3913.17,0.0,3992.38,8.0,3983.23,-5.0,1.0,1.0,31.73,-1.0,31.82,10.0,3913.17,16.0,4.09,0.0,3979.76,2.0
1,31.58,7.0,31.49,6.0,0.02,-8.0,3894.63,16.0,3928.96,-6.0,3920.67,1.0,31.15,-30.0,31.54,-7.0,31.85,3.0,3895.61,48.0,3827.74,-22.0,3905.91,-6.0,30.39,1.0,31.41,1.0,31.63,-5.0,3894.63,32.0,3748.66,6.0,3886.59,-14.0,30.8,4.0,31.65,19.0,31.77,-24.0,3895.61,0.0,3958.11,28.0,3904.21,7.0,31.25,21.0,31.75,-16.0,31.8,-2.0,3896.59,-32.0,3933.9,-4.0,3924.21,4.0
0,31.75,-19.0,31.08,-88.0,31.02,-2.0,3906.34,16.0,3866.52,-36.0,161.95,48.0,31.37,-20.0,30.83,-4.0,31.75,59.0,3906.34,16.0,3963.96,17.0,166.04,-60.0,31.78,-18.0,31.12,-47.0,31.61,-29.0,3904.39,16.0,3949.45,-8.0,3879.76,-46.0,31.81,-37.0,31.74,-59.0,31.05,47.0,3906.34,-16.0,3871.95,-98.0,3812.26,-18.0,0.18,-5.0,31.12,-19.0,30.96,21.0,3906.34,16.0,3887.32,103.0,3857.5,13.0
1,31.58,12.0,31.13,6.0,0.16,28.0,3907.32,-48.0,3964.82,54.0,3850.55,-6.0,31.41,10.0,31.17,-12.0,0.15,2.0,3905.37,-32.0,3937.68,14.0,3856.77,7.0,31.07,0.0,31.25,2.0,31.97,-22.0,3904.39,0.0,3850.61,-36.0,3930.0,16.0,30.92,-3.0,31.34,23.0,31.97,12.0,3904.39,0.0,19.82,-5.0,2.99,19.0,31.2,-13.0,31.56,-16.0,0.12,29.0,3904.39,16.0,148.9,76.0,34.82,1.0
0,0.2,4.0,30.97,-10.0,31.84,0.0,3900.49,32.0,3995.0,-11.0,34.88,-12.0,0.27,25.0,30.99,15.0,31.93,6.0,3904.39,-32.0,3983.29,-1.0,8.9,-9.0,0.14,-6.0,30.97,20.0,31.79,17.0,3902.44,16.0,39.51,-28.0,3994.94,4.0,0.27,-22.0,31.29,24.0,31.91,-11.0,3901.46,32.0,3981.71,-36.0,3970.67,-6.0,0.11,-12.0,31.12,-27.0,31.97,23.0,3903.41,0.0,84.57,1.0,3917.44,-18.0
1,0.09,2.0,30.93,16.0,31.98,-29.0,3894.63,16.0,3968.17,12.0,3951.04,-4.0,0.13,2.0,30.66,23.0,31.84,-13.0,3895.61,0.0,3956.71,42.0,3955.06,21.0,0.11,-11.0,31.01,-1.0,31.84,0.0,3894.63,16.0,3979.27,-15.0,3972.07,2.0,0.01,5.0,31.11,-4.0,31.84,4.0,3897.56,0.0,41.1,-13.0,3991.1,0.0,31.99,1.0,31.11,10.0,31.89,-9.0,3896.59,-32.0,8.35,-1.0,3967.26,-15.0
0,0.63,13.0,31.35,-18.0,0.33,7.0,3901.46,16.0,3987.01,-45.0,3993.23,2.0,0.55,7.0,31.18,26.0,0.24,21.0,3904.39,0.0,3971.77,12.0,0.85,11.0,0.58,-9.0,31.24,-12.0,0.21,-18.0,3904.39,-32.0,3929.02,3.0,1.59,-1.0,0.62,-2.0,31.24,-18.0,0.04,26.0,3904.39,-16.0,3921.77,-18.0,13.23,-2.0,0.6,26.0,31.11,19.0,31.92,35.0,3904.39,-16.0,3911.59,64.0,12.74,-2.0
1,31.87,-1.0,31.22,-22.0,0.34,16.0,3899.51,32.0,3964.51,-3.0,3947.74,-10.0,31.95,30.0,31.12,15.0,0.25,19.0,3901.46,0.0,3967.44,-19.0,3949.15,6.0,0.17,-18.0,30.92,-13.0,0.11,15.0,3900.49,-32.0,3946.95,-12.0,3979.09,7.0,0.08,10.0,31.08,14.0,0.08,-20.0,3900.49,-16.0,3985.06,-19.0,5.43,8.0,31.98,16.0,30.84,10.0,0.17,-19.0,3899.51,0.0,3926.22,21.0,36.52,8.0
1,0.95,16.0,31.6,-3.0,31.79,4.0,3922.93,-32.0,3995.49,6.0,1.89,-4.0,0.95,-8.0,31.63,-3.0,31.8,12.0,3920.98,0.0,3.66,-1.0,3.96,1.0,0.95,-15.0,31.63,-3.0,31.8,-23.0,3923.9,-16.0,0.0,5.0,4.33,-1.0,0.95,-6.0,31.63,4.0,31.79,-7.0,3921.95,32.0,3995.55,2.0,0.55,-3.0,0.95,-2.0,31.61,17.0,31.81,-1.0,3923.9,0.0,3995.06,4.0,3.35,-6.0
0,0.05,-12.0,31.02,-42.0,0.19,-10.0,3901.46,0.0,4.21,-48.0,12.74,-14.0,31.97,11.0,30.96,3.0,0.19,-16.0,3902.44,0.0,3933.41,-1.0,3979.45,-1.0,0.13,9.0,31.07,9.0,0.05,-13.0,3902.44,0.0,3939.94,-18.0,3995.49,2.0,0.1,-2.0,30.98,-5.0,31.94,-16.0,3902.44,16.0,3970.37,4.0,4.45,2.0,0.04,8.0,31.01,6.0,31.95,6.0,3903.41,0.0,21.28,14.0,12.01,9.0
1,0.8,-263.0,0.17,-45.0,31.82,-64973.0,3915.12,0.0,40.18,20.0,39.39,-277.0,0.15,-23.0,31.97,-65404.0,31.99,-201.0,3915.12,0.0,159.94,9.0,3940.85,-45.0,28.58,3367.0,4.56,54551.0,0.17,62713.0,3915.12,-32.0,668.41,-28.0,3623.96,1079.0,0.18,-233.0,31.33,-64021.0,0.41,135.0,3916.1,-32.0,3796.34,-283.0,8.35,64787.0,0.41,-120.0,1.48,-555.0,31.56,18.0,3915.12,-32.0,28.6,70.0,7.99,34.0
1,0.92,3.0,31.5,78.0,31.8,32.0,3924.88,16.0,24.57,31.0,33.78,-3.0,0.97,11.0,31.6,18.0,31.83,7.0,3927.8,48.0,23.78,0.0,54.51,12.0,0.96,-11.0,31.63,5.0,31.94,32.0,3927.8,-32.0,37.62,4.0,79.33,16.0,0.99,-4.0,31.7,3.0,0.09,-29.0,3928.78,-64.0,51.52,2.0,119.21,19.0,0.74,-20.0,31.74,-3.0,0.24,13.0,3925.85,32.0,64.63,14.0,189.33,28.0
1,0.72,-6.0,31.67,17.0,0.23,69.0,3910.24,16.0,3991.95,23.0,35.49,-6.0,0.5,-12.0,31.79,12.0,0.21,-4.0,3912.2,-16.0,3989.15,-9.0,54.15,8.0,0.28,-65.0,31.86,-30.0,31.92,-65367.0,3910.24,48.0,3922.62,-63.0,81.77,-45.0,31.08,-285.0,31.15,-1554.0,0.71,2530.0,3912.2,16.0,205.3,986.0,305.98,47.0,31.92,-415.0,30.93,615.0,1.31,-331.0,3911.22,0.0,54.82,-270.0,97.26,-1.0
1,31.97,-2.0,31.32,1.0,0.56,1.0,3903.41,32.0,15.12,15.0,3993.35,20.0,0.02,8.0,31.6,-4.0,0.43,15.0,3905.37,-16.0,3968.35,-63.0,3986.34,2.0,0.04,-13.0,30.99,-2.0,0.58,5.0,3904.39,32.0,3982.56,25.0,3989.94,1.0,0.02,7.0,31.31,3.0,0.54,1.0,3903.41,64.0,3960.79,-9.0,8.17,12.0,0.01,3.0,31.38,18.0,0.49,-15.0,3905.37,16.0,3993.23,-1.0,34.76,5.0
0,31.58,-25.0,31.57,19.0,31.1,11.0,3903.41,-16.0,29.02,1.0,3984.33,3.0,31.49,5.0,31.7,7.0,31.03,10.0,3902.44,32.0,22.2,-15.0,3982.2,-5.0,31.74,22.0,31.62,20.0,31.04,-3.0,3902.44,0.0,17.87,14.0,1.34,0.0,31.63,-5.0,31.61,8.0,31.06,13.0,3904.39,16.0,28.96,-24.0,3.41,-7.0,31.61,11.0,31.5,-19.0,31.1,-47.0,3903.41,0.0,17.01,10.0,3990.18,6.0
